"File name","WAVE0001.CSV","V 1.11"
"Title comment",""
"Trigger Time","23-04-30 18:08:16"
"Ch","Mode","Range","Comment","Scaling","Ratio","Offset"
"CH-1","Voltage","100mV","","On"," 1.33150E+04"," 0.00000E+00"
"CH-2","Voltage","100mV","","On"," 1.39080E+04"," 0.00000E+00"
"CH-3","Tc","2000 C","","Off","-","-"
"CH-4","Tc","2000 C","","Off","-","-"
"CH-5","Tc","2000 C","","Off","-","-"
"CH-6","Tc","2000 C","","Off","-","-"
"CH-7","Tc","2000 C","","Off","-","-"
"CH-8","Tc","2000 C","","Off","-","-"
"CH-9","Voltage","100mV","","On"," 2.10080E+04"," 0.00000E+00"
"CH-10","Voltage","100mV","","On"," 2.05760E+04"," 0.00000E+00"
"Time","CH-1[W/m^2]","CH-2[W/m^2]","CH-3[C]","CH-4[C]","CH-5[C]","CH-6[C]","CH-7[C]","CH-8[C]","CH-9[W/m^2]","CH-10[W/m^2]","Event",
 0.000000000E+00, 3.79477E+00, 2.12097E+01, 3.27670E+03, 2.03000E+01, 1.75000E+01, 1.80000E+01, 1.86000E+01, 1.35000E+01, 1.00628E+02, 5.18515E+01,0,
 6.000000000E+01, 5.32600E+00, 1.39080E+01, 3.27670E+03, 2.04000E+01, 1.77000E+01, 1.81000E+01, 1.87000E+01, 1.35000E+01, 9.75822E+01, 5.02054E+01,0,
 1.200000000E+02, 6.32462E+00, 2.48953E+01, 3.27670E+03, 2.03000E+01, 1.77000E+01, 1.80000E+01, 1.87000E+01, 1.36000E+01, 9.52713E+01, 4.90738E+01,0,
 1.800000000E+02, 5.79202E+00, 2.02361E+01, 3.27670E+03, 2.03000E+01, 1.77000E+01, 1.80000E+01, 1.87000E+01, 1.36000E+01, 9.38007E+01, 4.85594E+01,0,
 2.400000000E+02, 5.12627E+00, 2.32959E+01, 3.27670E+03, 2.02000E+01, 1.78000E+01, 1.79000E+01, 1.86000E+01, 1.35000E+01, 9.33806E+01, 4.83536E+01,0,
 3.000000000E+02, 5.79202E+00, 1.74545E+01, 3.27670E+03, 2.02000E+01, 1.76000E+01, 1.79000E+01, 1.86000E+01, 1.35000E+01, 9.35906E+01, 4.85594E+01,0,
 3.600000000E+02, 4.19422E+00, 2.34350E+01, 3.27670E+03, 2.02000E+01, 1.74000E+01, 1.79000E+01, 1.86000E+01, 1.35000E+01, 9.43259E+01, 4.90738E+01,0,
 4.200000000E+02, 4.19422E+00, 2.80246E+01, 3.27670E+03, 2.01000E+01, 1.71000E+01, 1.77000E+01, 1.79000E+01, 1.24000E+01, 9.53763E+01, 4.95882E+01,0,
 4.800000000E+02, 4.99312E+00, 1.84976E+01, 3.27670E+03, 2.01000E+01, 1.69000E+01, 1.74000E+01, 1.73000E+01, 1.16000E+01, 9.68469E+01, 5.01026E+01,0,
 5.400000000E+02, 4.72682E+00, 2.41304E+01, 3.27670E+03, 2.02000E+01, 1.70000E+01, 1.73000E+01, 1.71000E+01, 1.12000E+01, 9.80023E+01, 5.06170E+01,0,
 6.000000000E+02, 3.86135E+00, 1.69678E+01, 3.27670E+03, 2.03000E+01, 1.72000E+01, 1.74000E+01, 1.74000E+01, 1.17000E+01, 9.90527E+01, 5.11314E+01,0,
 6.600000000E+02, 3.72820E+00, 1.52293E+01, 3.27670E+03, 2.02000E+01, 1.70000E+01, 1.75000E+01, 1.76000E+01, 1.21000E+01, 9.96830E+01, 5.14400E+01,0,
 7.200000000E+02, 3.46190E+00, 2.34350E+01, 3.27670E+03, 2.02000E+01, 1.70000E+01, 1.76000E+01, 1.78000E+01, 1.24000E+01, 9.97880E+01, 5.15429E+01,0,
 7.800000000E+02, 3.19560E+00, 1.89149E+01, 3.27670E+03, 2.01000E+01, 1.69000E+01, 1.76000E+01, 1.79000E+01, 1.25000E+01, 9.92628E+01, 5.13371E+01,0,
 8.400000000E+02, 2.72957E+00, 2.19051E+01, 3.27670E+03, 2.01000E+01, 1.69000E+01, 1.77000E+01, 1.80000E+01, 1.27000E+01, 9.83174E+01, 5.09256E+01,0,
 9.000000000E+02, 3.72820E+00, 2.16269E+01, 3.27670E+03, 2.00000E+01, 1.70000E+01, 1.76000E+01, 1.79000E+01, 1.26000E+01, 9.71620E+01, 5.03083E+01,0,
 9.600000000E+02, 3.26217E+00, 2.50344E+01, 3.27670E+03, 2.00000E+01, 1.68000E+01, 1.76000E+01, 1.78000E+01, 1.25000E+01, 9.55864E+01, 4.95882E+01,0,
 1.020000000E+03, 3.12902E+00, 1.67591E+01, 3.27670E+03, 2.01000E+01, 1.69000E+01, 1.77000E+01, 1.80000E+01, 1.26000E+01, 9.42209E+01, 4.88680E+01,0,
 1.080000000E+03, 3.06245E+00, 2.52430E+01, 3.27670E+03, 2.01000E+01, 1.69000E+01, 1.77000E+01, 1.80000E+01, 1.27000E+01, 9.28554E+01, 4.81478E+01,0,
 1.140000000E+03, 1.93067E+00, 2.15574E+01, 3.27670E+03, 2.01000E+01, 1.66000E+01, 1.76000E+01, 1.79000E+01, 1.27000E+01, 9.14898E+01, 4.74277E+01,0,
 1.200000000E+03, 2.39670E+00, 2.12097E+01, 3.27670E+03, 2.00000E+01, 1.66000E+01, 1.76000E+01, 1.80000E+01, 1.28000E+01, 9.01243E+01, 4.68104E+01,0,
 1.260000000E+03, 1.93067E+00, 2.15574E+01, 3.27670E+03, 2.00000E+01, 1.65000E+01, 1.76000E+01, 1.78000E+01, 1.24000E+01, 8.90739E+01, 4.61931E+01,0,
 1.320000000E+03, 2.72957E+00, 2.78855E+01, 3.27670E+03, 2.01000E+01, 1.64000E+01, 1.75000E+01, 1.75000E+01, 1.19000E+01, 8.81286E+01, 4.56787E+01,0,
 1.380000000E+03, 2.39670E+00, 2.94154E+01, 3.27670E+03, 2.01000E+01, 1.62000E+01, 1.75000E+01, 1.76000E+01, 1.20000E+01, 8.74983E+01, 4.51643E+01,0,
 1.440000000E+03, 2.39670E+00, 2.57298E+01, 3.27670E+03, 2.00000E+01, 1.61000E+01, 1.76000E+01, 1.77000E+01, 1.23000E+01, 8.70782E+01, 4.49586E+01,0,
 1.500000000E+03, 3.06245E+00, 2.57993E+01, 3.27670E+03, 2.00000E+01, 1.62000E+01, 1.76000E+01, 1.78000E+01, 1.24000E+01, 8.65530E+01, 4.47528E+01,0,
 1.560000000E+03, 2.39670E+00, 9.66606E+00, 3.27670E+03, 2.00000E+01, 1.61000E+01, 1.76000E+01, 1.79000E+01, 1.26000E+01, 8.61328E+01, 4.45470E+01,0,
 1.620000000E+03, 1.86410E+00, 1.52293E+01, 3.27670E+03, 2.00000E+01, 1.59000E+01, 1.76000E+01, 1.79000E+01, 1.26000E+01, 8.55026E+01, 4.43413E+01,0,
 1.680000000E+03, 2.99587E+00, 2.89286E+01, 3.27670E+03, 2.00000E+01, 1.58000E+01, 1.77000E+01, 1.80000E+01, 1.27000E+01, 8.49774E+01, 4.40326E+01,0,
 1.740000000E+03, 2.13040E+00, 1.81499E+01, 3.27670E+03, 2.01000E+01, 1.59000E+01, 1.77000E+01, 1.80000E+01, 1.27000E+01, 8.42421E+01, 4.38269E+01,0,
 1.800000000E+03, 2.92930E+00, 1.34212E+01, 3.27670E+03, 1.99000E+01, 1.59000E+01, 1.76000E+01, 1.78000E+01, 1.25000E+01, 8.34018E+01, 4.34154E+01,0,
 1.860000000E+03, 2.39670E+00, 2.54516E+01, 3.27670E+03, 1.99000E+01, 1.58000E+01, 1.76000E+01, 1.77000E+01, 1.24000E+01, 8.25614E+01, 4.31067E+01,0,
 1.920000000E+03, 2.66300E+00, 2.38522E+01, 3.27670E+03, 2.00000E+01, 1.59000E+01, 1.75000E+01, 1.76000E+01, 1.21000E+01, 8.16161E+01, 4.26952E+01,0,
 1.980000000E+03, 2.86272E+00, 1.58551E+01, 3.27670E+03, 2.00000E+01, 1.59000E+01, 1.76000E+01, 1.77000E+01, 1.22000E+01, 8.05657E+01, 4.22837E+01,0,
 2.040000000E+03, 2.72957E+00, 1.80109E+01, 3.27670E+03, 2.00000E+01, 1.60000E+01, 1.76000E+01, 1.78000E+01, 1.24000E+01, 7.94102E+01, 4.17693E+01,0,
 2.100000000E+03, 1.66437E+00, 2.45476E+01, 3.27670E+03, 2.00000E+01, 1.58000E+01, 1.76000E+01, 1.79000E+01, 1.26000E+01, 7.81498E+01, 4.11520E+01,0,
 2.160000000E+03, 2.19697E+00, 2.10011E+01, 3.27670E+03, 1.99000E+01, 1.55000E+01, 1.76000E+01, 1.78000E+01, 1.26000E+01, 7.66792E+01, 4.04318E+01,0,
 2.220000000E+03, 2.46327E+00, 1.88453E+01, 3.27670E+03, 2.00000E+01, 1.55000E+01, 1.76000E+01, 1.79000E+01, 1.27000E+01, 7.51036E+01, 3.97117E+01,0,
 2.280000000E+03, 2.66300E+00, 1.91930E+01, 3.27670E+03, 1.99000E+01, 1.56000E+01, 1.76000E+01, 1.79000E+01, 1.27000E+01, 7.37381E+01, 3.89915E+01,0,
 2.340000000E+03, 3.12902E+00, 1.91930E+01, 3.27670E+03, 1.99000E+01, 1.60000E+01, 1.77000E+01, 1.80000E+01, 1.28000E+01, 7.23726E+01, 3.81685E+01,0,
 2.400000000E+03, 3.39532E+00, 1.94712E+01, 3.27670E+03, 1.98000E+01, 1.58000E+01, 1.76000E+01, 1.79000E+01, 1.27000E+01, 7.11121E+01, 3.74483E+01,0,
 2.460000000E+03, 4.26080E+00, 1.88453E+01, 3.27670E+03, 1.98000E+01, 1.55000E+01, 1.77000E+01, 1.80000E+01, 1.27000E+01, 6.99566E+01, 3.66253E+01,0,
 2.520000000E+03, 3.06245E+00, 2.00971E+01, 3.27670E+03, 1.97000E+01, 1.54000E+01, 1.76000E+01, 1.80000E+01, 1.27000E+01, 6.89062E+01, 3.60080E+01,0,
 2.580000000E+03, 3.12902E+00, 1.21695E+01, 3.27670E+03, 1.97000E+01, 1.55000E+01, 1.77000E+01, 1.80000E+01, 1.28000E+01, 6.80659E+01, 3.53907E+01,0,
 2.640000000E+03, 2.52985E+00, 1.41166E+01, 3.27670E+03, 1.96000E+01, 1.54000E+01, 1.76000E+01, 1.80000E+01, 1.28000E+01, 6.70155E+01, 3.48763E+01,0,
 2.700000000E+03, 2.92930E+00, 1.25172E+01, 3.27670E+03, 1.98000E+01, 1.55000E+01, 1.77000E+01, 1.80000E+01, 1.29000E+01, 6.61752E+01, 3.44648E+01,0,
 2.760000000E+03, 2.86272E+00, 1.80804E+01, 3.27670E+03, 1.97000E+01, 1.56000E+01, 1.76000E+01, 1.80000E+01, 1.28000E+01, 6.51248E+01, 3.39504E+01,0,
 2.820000000E+03, 2.86272E+00, 2.85114E+01, 3.27670E+03, 1.96000E+01, 1.53000E+01, 1.75000E+01, 1.77000E+01, 1.23000E+01, 6.39694E+01, 3.34360E+01,0,
 2.880000000E+03, 2.66300E+00, 1.71068E+01, 3.27670E+03, 1.96000E+01, 1.51000E+01, 1.75000E+01, 1.77000E+01, 1.24000E+01, 6.24988E+01, 3.27158E+01,0,
 2.940000000E+03, 3.12902E+00, 2.37131E+01, 3.27670E+03, 1.97000E+01, 1.50000E+01, 1.76000E+01, 1.78000E+01, 1.26000E+01, 6.12383E+01, 3.20986E+01,0,
 3.000000000E+03, 2.79615E+00, 2.50344E+01, 3.27670E+03, 1.96000E+01, 1.48000E+01, 1.75000E+01, 1.78000E+01, 1.26000E+01, 5.99778E+01, 3.14813E+01,0,
 3.060000000E+03, 3.06245E+00, 1.65505E+01, 3.27670E+03, 1.97000E+01, 1.48000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 5.90325E+01, 3.08640E+01,0,
 3.120000000E+03, 3.19560E+00, 2.05838E+01, 3.27670E+03, 1.96000E+01, 1.49000E+01, 1.76000E+01, 1.79000E+01, 1.27000E+01, 5.82972E+01, 3.03496E+01,0,
 3.180000000E+03, 2.92930E+00, 2.64252E+01, 3.27670E+03, 1.96000E+01, 1.49000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 5.76670E+01, 3.01438E+01,0,
 3.240000000E+03, 3.52847E+00, 2.45476E+01, 3.27670E+03, 1.96000E+01, 1.48000E+01, 1.76000E+01, 1.79000E+01, 1.27000E+01, 5.73518E+01, 2.99381E+01,0,
 3.300000000E+03, 3.12902E+00, 2.69120E+01, 3.27670E+03, 1.96000E+01, 1.49000E+01, 1.77000E+01, 1.80000E+01, 1.28000E+01, 5.72468E+01, 2.97323E+01,0,
 3.360000000E+03, 3.26217E+00, 1.57856E+01, 3.27670E+03, 1.96000E+01, 1.47000E+01, 1.77000E+01, 1.79000E+01, 1.28000E+01, 5.70367E+01, 2.96294E+01,0,
 3.420000000E+03, 3.39532E+00, 2.95545E+01, 3.27670E+03, 1.95000E+01, 1.48000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 5.68266E+01, 2.94237E+01,0,
 3.480000000E+03, 2.59642E+00, 2.14183E+01, 3.27670E+03, 1.95000E+01, 1.50000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 5.64065E+01, 2.91150E+01,0,
 3.540000000E+03, 3.19560E+00, 2.51735E+01, 3.27670E+03, 1.95000E+01, 1.50000E+01, 1.75000E+01, 1.78000E+01, 1.27000E+01, 5.58813E+01, 2.88064E+01,0,
 3.600000000E+03, 2.79615E+00, 2.48258E+01, 3.27670E+03, 1.95000E+01, 1.50000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 5.51460E+01, 2.83949E+01,0,
 3.660000000E+03, 2.46327E+00, 2.44781E+01, 3.27670E+03, 1.95000E+01, 1.49000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 5.42006E+01, 2.79834E+01,0,
 3.720000000E+03, 3.32875E+00, 2.23919E+01, 3.27670E+03, 1.95000E+01, 1.48000E+01, 1.76000E+01, 1.78000E+01, 1.27000E+01, 5.31502E+01, 2.75718E+01,0,
 3.780000000E+03, 3.12902E+00, 1.53683E+01, 3.27670E+03, 1.95000E+01, 1.48000E+01, 1.76000E+01, 1.78000E+01, 1.27000E+01, 5.18898E+01, 2.69546E+01,0,
 3.840000000E+03, 2.59642E+00, 1.56465E+01, 3.27670E+03, 1.94000E+01, 1.47000E+01, 1.76000E+01, 1.79000E+01, 1.27000E+01, 5.02091E+01, 2.63373E+01,0,
 3.900000000E+03, 2.13040E+00, 1.68287E+01, 3.27670E+03, 1.94000E+01, 1.45000E+01, 1.76000E+01, 1.78000E+01, 1.27000E+01, 4.84234E+01, 2.54114E+01,0,
 3.960000000E+03, 3.19560E+00, 1.87063E+01, 3.27670E+03, 1.94000E+01, 1.45000E+01, 1.77000E+01, 1.80000E+01, 1.28000E+01, 4.63226E+01, 2.44854E+01,0,
 4.020000000E+03, 3.19560E+00, 2.43390E+01, 3.27670E+03, 1.94000E+01, 1.44000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 4.42218E+01, 2.34566E+01,0,
 4.080000000E+03, 3.46190E+00, 1.79413E+01, 3.27670E+03, 1.93000E+01, 1.43000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 4.24362E+01, 2.24278E+01,0,
 4.140000000E+03, 3.12902E+00, 2.72597E+01, 3.27670E+03, 1.93000E+01, 1.42000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 4.06505E+01, 2.15019E+01,0,
 4.200000000E+03, 2.99587E+00, 2.14183E+01, 3.27670E+03, 1.93000E+01, 1.41000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 3.90749E+01, 2.07818E+01,0,
 4.260000000E+03, 3.66162E+00, 2.07229E+01, 3.27670E+03, 1.92000E+01, 1.38000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 3.77094E+01, 2.00616E+01,0,
 4.320000000E+03, 2.99587E+00, 2.62861E+01, 3.27670E+03, 1.92000E+01, 1.36000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 3.65539E+01, 1.93414E+01,0,
 4.380000000E+03, 4.32737E+00, 1.97494E+01, 3.27670E+03, 1.93000E+01, 1.35000E+01, 1.77000E+01, 1.80000E+01, 1.29000E+01, 3.53985E+01, 1.87242E+01,0,
 4.440000000E+03, 3.26217E+00, 1.71764E+01, 3.27670E+03, 1.93000E+01, 1.34000E+01, 1.77000E+01, 1.80000E+01, 1.28000E+01, 3.44531E+01, 1.82098E+01,0,
 4.500000000E+03, 4.66025E+00, 2.55907E+01, 3.27670E+03, 1.92000E+01, 1.35000E+01, 1.76000E+01, 1.80000E+01, 1.29000E+01, 3.34027E+01, 1.76954E+01,0,
 4.560000000E+03, 3.66162E+00, 1.57856E+01, 3.27670E+03, 1.92000E+01, 1.35000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 3.24574E+01, 1.69752E+01,0,
 4.620000000E+03, 3.52847E+00, 2.48953E+01, 3.27670E+03, 1.92000E+01, 1.35000E+01, 1.76000E+01, 1.78000E+01, 1.27000E+01, 3.13019E+01, 1.63579E+01,0,
 4.680000000E+03, 3.46190E+00, 1.94712E+01, 3.27670E+03, 1.92000E+01, 1.35000E+01, 1.76000E+01, 1.78000E+01, 1.27000E+01, 3.02515E+01, 1.57406E+01,0,
 4.740000000E+03, 3.52847E+00, 1.51597E+01, 3.27670E+03, 1.91000E+01, 1.34000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 2.92011E+01, 1.51234E+01,0,
 4.800000000E+03, 3.72820E+00, 2.19051E+01, 3.27670E+03, 1.91000E+01, 1.34000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 2.80457E+01, 1.44032E+01,0,
 4.860000000E+03, 3.52847E+00, 1.72459E+01, 3.27670E+03, 1.90000E+01, 1.35000E+01, 1.75000E+01, 1.78000E+01, 1.28000E+01, 2.68902E+01, 1.36830E+01,0,
 4.920000000E+03, 3.52847E+00, 2.36436E+01, 3.27670E+03, 1.91000E+01, 1.36000E+01, 1.76000E+01, 1.79000E+01, 1.28000E+01, 2.56298E+01, 1.30658E+01,0,
 4.980000000E+03, 3.46190E+00, 2.12792E+01, 3.27670E+03, 1.90000E+01, 1.34000E+01, 1.76000E+01, 1.79000E+01, 1.29000E+01, 2.43693E+01, 1.23456E+01,0,
 5.040000000E+03, 3.92792E+00, 2.89286E+01, 3.27670E+03, 1.90000E+01, 1.32000E+01, 1.76000E+01, 1.79000E+01, 1.29000E+01, 2.30038E+01, 1.16254E+01,0,
 5.100000000E+03, 3.66162E+00, 2.05143E+01, 3.27670E+03, 1.90000E+01, 1.31000E+01, 1.76000E+01, 1.79000E+01, 1.29000E+01, 2.16382E+01, 1.09053E+01,0,
 5.160000000E+03, 3.86135E+00, 2.78160E+01, 3.27670E+03, 1.90000E+01, 1.31000E+01, 1.76000E+01, 1.79000E+01, 1.29000E+01, 2.02727E+01, 1.02880E+01,0,
 5.220000000E+03, 3.66162E+00, 1.99580E+01, 3.27670E+03, 1.89000E+01, 1.29000E+01, 1.75000E+01, 1.79000E+01, 1.28000E+01, 1.88022E+01, 9.46496E+00,0,
 5.280000000E+03, 4.52710E+00, 1.29344E+01, 3.27670E+03, 1.88000E+01, 1.24000E+01, 1.75000E+01, 1.79000E+01, 1.29000E+01, 1.75417E+01, 8.74480E+00,0,
 5.340000000E+03, 3.59505E+00, 2.35045E+01, 3.27670E+03, 1.89000E+01, 1.26000E+01, 1.76000E+01, 1.79000E+01, 1.29000E+01, 1.61762E+01, 8.12752E+00,0,
 5.400000000E+03, 3.46190E+00, 2.43390E+01, 3.27670E+03, 1.89000E+01, 1.28000E+01, 1.76000E+01, 1.79000E+01, 1.29000E+01, 1.50207E+01, 7.71600E+00,0,
 5.460000000E+03, 3.99450E+00, 2.63557E+01, 3.27670E+03, 1.88000E+01, 1.29000E+01, 1.76000E+01, 1.79000E+01, 1.29000E+01, 1.38653E+01, 7.09872E+00,0,
 5.520000000E+03, 3.92792E+00, 1.75241E+01, 3.27670E+03, 1.89000E+01, 1.28000E+01, 1.76000E+01, 1.78000E+01, 1.27000E+01, 1.28149E+01, 6.58432E+00,0,
 5.580000000E+03, 4.06107E+00, 2.06534E+01, 3.27670E+03, 1.88000E+01, 1.27000E+01, 1.75000E+01, 1.78000E+01, 1.27000E+01, 1.18695E+01, 6.27568E+00,0,
 5.640000000E+03, 3.99450E+00, 1.98189E+01, 3.27670E+03, 1.88000E+01, 1.28000E+01, 1.75000E+01, 1.78000E+01, 1.27000E+01, 1.11342E+01, 5.86416E+00,0,
 5.700000000E+03, 4.46052E+00, 2.03057E+01, 3.27670E+03, 1.87000E+01, 1.26000E+01, 1.75000E+01, 1.78000E+01, 1.26000E+01, 1.03990E+01, 5.55552E+00,0,
 5.760000000E+03, 3.32875E+00, 2.28787E+01, 3.27670E+03, 1.88000E+01, 1.29000E+01, 1.75000E+01, 1.78000E+01, 1.26000E+01, 9.87376E+00, 5.24688E+00,0,
 5.820000000E+03, 3.66162E+00, 2.39218E+01, 3.27670E+03, 1.87000E+01, 1.29000E+01, 1.75000E+01, 1.78000E+01, 1.26000E+01, 9.24352E+00, 4.93824E+00,0,
 5.880000000E+03, 3.72820E+00, 1.80804E+01, 3.27670E+03, 1.87000E+01, 1.28000E+01, 1.75000E+01, 1.77000E+01, 1.26000E+01, 8.71832E+00, 4.73248E+00,0,
 5.940000000E+03, 3.46190E+00, 1.33517E+01, 3.27670E+03, 1.87000E+01, 1.28000E+01, 1.75000E+01, 1.78000E+01, 1.26000E+01, 8.19312E+00, 4.42384E+00,0,
 6.000000000E+03, 3.79477E+00, 1.77327E+01, 3.27670E+03, 1.87000E+01, 1.25000E+01, 1.75000E+01, 1.77000E+01, 1.26000E+01, 7.66792E+00, 4.11520E+00,0,
 6.060000000E+03, 3.86135E+00, 1.98189E+01, 3.27670E+03, 1.86000E+01, 1.23000E+01, 1.74000E+01, 1.77000E+01, 1.25000E+01, 7.24776E+00, 3.90944E+00,0,
 6.120000000E+03, 3.59505E+00, 2.18356E+01, 3.27670E+03, 1.87000E+01, 1.25000E+01, 1.76000E+01, 1.78000E+01, 1.26000E+01, 6.82760E+00, 3.70368E+00,0,
 6.180000000E+03, 3.79477E+00, 2.90677E+01, 3.27670E+03, 1.87000E+01, 1.24000E+01, 1.75000E+01, 1.78000E+01, 1.26000E+01, 6.40744E+00, 3.49792E+00,0,
 6.240000000E+03, 3.86135E+00, 1.71764E+01, 3.27670E+03, 1.87000E+01, 1.23000E+01, 1.75000E+01, 1.78000E+01, 1.26000E+01, 6.09232E+00, 3.29216E+00,0,
 6.300000000E+03, 3.86135E+00, 2.04448E+01, 3.27670E+03, 1.86000E+01, 1.22000E+01, 1.75000E+01, 1.77000E+01, 1.26000E+01, 5.77720E+00, 3.08640E+00,0,
 6.360000000E+03, 4.32737E+00, 1.98189E+01, 3.27670E+03, 1.85000E+01, 1.20000E+01, 1.74000E+01, 1.77000E+01, 1.25000E+01, 5.35704E+00, 2.88064E+00,0,
 6.420000000E+03, 3.72820E+00, 1.62028E+01, 3.27670E+03, 1.85000E+01, 1.17000E+01, 1.74000E+01, 1.75000E+01, 1.22000E+01, 5.04192E+00, 2.77776E+00,0,
 6.480000000E+03, 3.99450E+00, 1.16132E+01, 3.27670E+03, 1.86000E+01, 1.14000E+01, 1.74000E+01, 1.76000E+01, 1.24000E+01, 4.62176E+00, 2.46912E+00,0,
 6.540000000E+03, 3.92792E+00, 1.59247E+01, 3.27670E+03, 1.85000E+01, 1.12000E+01, 1.74000E+01, 1.76000E+01, 1.24000E+01, 4.20160E+00, 2.26336E+00,0,
 6.600000000E+03, 3.46190E+00, 2.39913E+01, 3.27670E+03, 1.85000E+01, 1.11000E+01, 1.74000E+01, 1.76000E+01, 1.25000E+01, 3.88648E+00, 2.05760E+00,0,
 6.660000000E+03, 3.59505E+00, 2.37827E+01, 3.27670E+03, 1.85000E+01, 1.10000E+01, 1.74000E+01, 1.76000E+01, 1.25000E+01, 3.46632E+00, 1.85184E+00,0,
 6.720000000E+03, 4.92655E+00, 2.10011E+01, 3.27670E+03, 1.85000E+01, 1.13000E+01, 1.75000E+01, 1.77000E+01, 1.25000E+01, 3.15120E+00, 1.74896E+00,0,
 6.780000000E+03, 3.86135E+00, 1.98189E+01, 3.27670E+03, 1.85000E+01, 1.12000E+01, 1.75000E+01, 1.77000E+01, 1.25000E+01, 2.83608E+00, 1.44032E+00,0,
 6.840000000E+03, 3.79477E+00, 1.28649E+01, 3.27670E+03, 1.85000E+01, 1.08000E+01, 1.75000E+01, 1.77000E+01, 1.25000E+01, 2.52096E+00, 1.23456E+00,0,
 6.900000000E+03, 4.12765E+00, 1.66201E+01, 3.27670E+03, 1.84000E+01, 1.05000E+01, 1.74000E+01, 1.77000E+01, 1.25000E+01, 2.20584E+00, 1.13168E+00,0,
 6.960000000E+03, 4.19422E+00, 2.48258E+01, 3.27670E+03, 1.84000E+01, 1.04000E+01, 1.74000E+01, 1.77000E+01, 1.25000E+01, 1.89072E+00, 1.02880E+00,0,
 7.020000000E+03, 3.46190E+00, 1.90540E+01, 3.27670E+03, 1.84000E+01, 1.02000E+01, 1.74000E+01, 1.77000E+01, 1.25000E+01, 1.68064E+00, 9.25920E-01,0,
 7.080000000E+03, 3.66162E+00, 1.84281E+01, 3.27670E+03, 1.83000E+01, 1.02000E+01, 1.74000E+01, 1.76000E+01, 1.24000E+01, 1.57560E+00, 8.23040E-01,0,
 7.140000000E+03, 3.99450E+00, 1.99580E+01, 3.27670E+03, 1.83000E+01, 1.04000E+01, 1.74000E+01, 1.76000E+01, 1.24000E+01, 1.47056E+00, 7.20160E-01,0,
 7.200000000E+03, 3.92792E+00, 2.34350E+01, 3.27670E+03, 1.83000E+01, 1.03000E+01, 1.74000E+01, 1.76000E+01, 1.25000E+01, 1.36552E+00, 7.20160E-01,0,
 7.260000000E+03, 3.86135E+00, 2.51735E+01, 3.27670E+03, 1.83000E+01, 1.06000E+01, 1.75000E+01, 1.77000E+01, 1.25000E+01, 1.26048E+00, 7.20160E-01,0,
 7.320000000E+03, 5.19285E+00, 2.43390E+01, 3.27670E+03, 1.83000E+01, 1.06000E+01, 1.73000E+01, 1.75000E+01, 1.23000E+01, 1.15544E+00, 6.17280E-01,0,
 7.380000000E+03, 3.79477E+00, 2.30177E+01, 3.27670E+03, 1.83000E+01, 1.06000E+01, 1.74000E+01, 1.75000E+01, 1.24000E+01, 1.05040E+00, 6.17280E-01,0,
 7.440000000E+03, 4.72682E+00, 1.15436E+01, 3.27670E+03, 1.82000E+01, 1.07000E+01, 1.73000E+01, 1.75000E+01, 1.24000E+01, 9.45360E-01, 5.14400E-01,0,
 7.500000000E+03, 3.92792E+00, 2.21137E+01, 3.27670E+03, 1.82000E+01, 1.08000E+01, 1.74000E+01, 1.76000E+01, 1.24000E+01, 8.40320E-01, 5.14400E-01,0,
 7.560000000E+03, 3.52847E+00, 1.07092E+01, 3.27670E+03, 1.82000E+01, 1.08000E+01, 1.73000E+01, 1.76000E+01, 1.24000E+01, 8.40320E-01, 4.11520E-01,0,
 7.620000000E+03, 3.79477E+00, 2.60775E+01, 3.27670E+03, 1.82000E+01, 1.07000E+01, 1.73000E+01, 1.76000E+01, 1.25000E+01, 7.35280E-01, 4.11520E-01,0,
 7.680000000E+03, 3.52847E+00, 2.07925E+01, 3.27670E+03, 1.82000E+01, 1.04000E+01, 1.73000E+01, 1.75000E+01, 1.24000E+01, 6.30240E-01, 3.08640E-01,0,
 7.740000000E+03, 3.79477E+00, 2.28091E+01, 3.27670E+03, 1.82000E+01, 1.04000E+01, 1.73000E+01, 1.76000E+01, 1.24000E+01, 6.30240E-01, 3.08640E-01,0,
 7.800000000E+03, 4.32737E+00, 2.28787E+01, 3.27670E+03, 1.81000E+01, 1.03000E+01, 1.73000E+01, 1.76000E+01, 1.24000E+01, 5.25200E-01, 3.08640E-01,0,
